,No,Date(UTC),Ref1,Source Description 1,Latitude,Longitude,Depth,Constant Deg.,Source No 2,Source Description 2,Type,Magnitude,Source No 3,Source Description 3
5589,1703,1958-09-04 00:03:00,0, ,36.56,26.72,40.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5590,1702,1958-09-03 02:58:38,0, ,38.27,28.19,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5591,1701,1958-09-02 12:44:47,0, ,41.2,44.0,5.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5592,1697,1958-07-27 17:14:40,0, ,38.8,44.6,10.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5593,1694,1958-06-30 08:42:45,0, ,36.29,27.32,100.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5594,1693,1958-05-31 09:31:20,0, ,41.39,44.29,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5595,1692,1958-05-31 03:50:12,0, ,41.48,44.07,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5596,1691,1958-05-30 05:16:18,0, ,41.32,43.96,30.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5597,1690,1958-05-27 18:27:47,0, ,36.8,26.76,160.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5598,1689,1958-05-21 10:13:01,0, ,40.65,33.36,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5599,1688,1958-05-16 09:19:05,0, ,41.22,43.92,15.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5600,1687,1958-05-09 02:40:57,0, ,36.61,27.6,67.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5601,1685,1958-05-05 05:21:34,0, ,35.67,44.73,10.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5602,1684,1958-04-24 08:00:40,0, ,36.76,26.55,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5603,1683,1958-04-22 10:02:44,0, ,36.58,30.46,80.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5604,1681,1958-03-04 11:32:18,0, ,36.34,27.85,120.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5605,1678,1958-01-14 13:34:49,0, ,39.48,40.41,60.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5606,1677,1957-12-26 15:01:45,0, ,40.83,29.72,10.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5607,1669,1957-10-24 02:33:15,0, ,40.06,29.75,10.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5608,1668,1957-10-11 07:33:05,0, ,39.32,28.19,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5609,1666,1957-09-21 20:16:59,0, ,40.75,34.02,40.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5610,1662,1957-07-14 04:30:58,0, ,35.79,28.56,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5611,1661,1957-07-07 05:58:58,0, ,39.37,40.46,60.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5612,1659,1957-06-02 01:12:01,0, ,40.71,30.78,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5613,1658,1957-06-01 21:08:20,0, ,40.68,30.84,40.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5614,1657,1957-06-01 05:26:59,0, ,40.75,30.86,50.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5615,1656,1957-05-30 14:29:52,0, ,40.65,31.24,10.0,No,3,Alsan ve Di?.1975,MS,4.2,3,Alsan ve Di?.1975
5616,1655,1957-05-30 13:07:57,0, ,40.62,31.78,10.0,No,3,Alsan ve Di?.1975,MS,4.2,3,Alsan ve Di?.1975
5617,1653,1957-05-29 10:17:48,0, ,40.83,30.77,20.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5618,1652,1957-05-29 10:02:55,0, ,38.3,45.1,21.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5619,1651,1957-05-29 08:47:53,0, ,40.72,31.04,20.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5620,1650,1957-05-28 05:33:49,0, ,40.57,31.02,40.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5621,1649,1957-05-28 00:09:54,0, ,40.58,30.53,50.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5622,1648,1957-05-27 11:01:35,0, ,40.73,30.95,50.0,No,1,Ayhan ve Di?.1981,MS,5.8,1,Ayhan ve Di?.1981
5623,1647,1957-05-27 08:24:25,0, ,41.13,30.65,70.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5624,1646,1957-05-27 07:05:15,0, ,40.84,31.17,80.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5625,1645,1957-05-27 06:20:37,0, ,41.14,31.19,80.0,No,3,Alsan ve Di?.1975,MS,4.2,3,Alsan ve Di?.1975
5626,1644,1957-05-26 09:36:39,0, ,40.76,30.81,10.0,No,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981
5627,1643,1957-05-26 09:16:41,0, ,41.42,31.09,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5628,1642,1957-05-26 09:13:59,0, ,41.34,30.7,100.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5629,1641,1957-05-26 08:54:51,0, ,40.6,30.74,40.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5630,1640,1957-05-26 06:33:35,0, ,40.67,31.0,10.0,No,3,Alsan ve Di?.1975,MS,7.1,3,Alsan ve Di?.1975
5631,1639,1957-04-26 16:09:08,0, ,36.41,28.8,10.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5632,1638,1957-04-26 06:33:40,0, ,36.22,28.87,50.0,No,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981
5633,1637,1957-04-25 07:52:08,0, ,36.12,28.6,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5634,1636,1957-04-25 02:25:45,0, ,36.42,28.68,80.0,No,3,Alsan ve Di?.1975,MS,7.1,3,Alsan ve Di?.1975
5635,1635,1957-04-24 19:10:17,0, ,36.43,28.63,80.0,No,3,Alsan ve Di?.1975,MS,6.8,3,Alsan ve Di?.1975
5636,1634,1957-04-18 05:25:05,0, ,38.74,39.67,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5637,1632,1957-02-09 01:39:38,0, ,36.75,26.44,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5638,1631,1957-02-05 17:20:33,0, ,36.37,28.88,60.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5639,1629,1957-01-29 15:17:37,0, ,42.34,42.42,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5640,1624,1956-11-20 23:21:01,0, ,39.36,26.4,70.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5641,1622,1956-10-29 07:35:02,0, ,35.8,26.59,30.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5642,1619,1956-09-16 18:07:44,0, ,35.91,25.97,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5643,1618,1956-09-06 12:58:43,0, ,36.03,25.88,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5644,1616,1956-08-30 00:15:00,2,No Second data,41.0,30.2,5.0,No,23,UNS,MS,4.0,23,UNS
5645,1615,1956-08-28 01:29:51,0, ,41.08,29.93,80.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5646,1613,1956-08-09 03:37:11,0, ,35.9,26.0,30.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5647,1612,1956-07-30 10:40:03,0, ,35.84,25.95,30.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5648,1611,1956-07-30 09:21:18,0, ,35.81,25.91,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5649,1610,1956-07-30 09:15:01,0, ,35.89,26.01,10.0,No,1,Ayhan ve Di?.1981,MS,5.8,1,Ayhan ve Di?.1981
5650,1609,1956-07-30 05:47:13,0, ,35.9,26.0,10.0,Yes,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5651,1608,1956-07-30 05:41:08,0, ,35.82,26.14,50.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5652,1606,1956-07-22 03:29:05,0, ,36.89,26.36,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5653,1605,1956-07-18 09:46:53,0, ,39.96,27.3,60.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5654,1604,1956-07-16 00:21:47,0, ,35.72,36.01,100.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5655,1603,1956-07-14 19:01:07,0, ,40.32,30.9,40.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5656,1602,1956-07-12 06:17:48,0, ,36.7,25.91,10.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5657,1601,1956-07-10 03:01:31,0, ,36.77,26.23,30.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5658,1600,1956-07-10 01:59:41,0, ,36.72,26.52,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5659,1599,1956-07-09 21:28:49,0, ,36.56,25.87,50.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5660,1598,1956-07-09 20:48:08,0, ,36.45,26.09,60.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5661,1597,1956-07-09 20:13:58,0, ,36.73,25.95,20.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5662,1596,1956-07-09 11:30:56,0, ,36.54,26.32,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5663,1595,1956-07-09 09:45:10,0, ,36.6,25.93,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5664,1594,1956-07-09 07:36:30,0, ,36.27,25.89,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5665,1591,1956-07-09 05:14:16,0, ,36.46,26.0,60.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5666,1590,1956-07-09 04:33:27,0, ,36.68,26.05,40.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5667,1589,1956-07-09 04:15:00,2,No Second data,36.7,25.9,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5668,1588,1956-07-09 03:24:09,0, ,36.59,25.86,40.0,No,1,Ayhan ve Di?.1981,MS,6.5,1,Ayhan ve Di?.1981
5669,1587,1956-07-09 03:11:43,0, ,36.69,25.92,10.0,No,3,Alsan ve Di?.1975,MS,7.4,3,Alsan ve Di?.1975
5670,1586,1956-07-08 13:05:22,0, ,36.9,26.0,15.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5671,1584,1956-06-22 00:46:54,0, ,38.48,31.94,40.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5672,1582,1956-05-05 20:42:00,0, ,36.99,28.63,40.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5673,1578,1956-02-23 06:04:37,0, ,39.76,30.17,60.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5674,1577,1956-02-20 20:31:44,0, ,39.89,30.49,40.0,No,3,Alsan ve Di?.1975,MS,6.4,3,Alsan ve Di?.1975
5675,1572,1956-01-06 14:52:59,0, ,41.0,30.2,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5676,1571,1956-01-06 12:15:45,0, ,40.39,26.29,10.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5677,1569,1955-11-11 18:27:41,0, ,37.54,26.97,10.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5678,1568,1955-11-10 08:42:01,0, ,37.4,27.2,30.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5679,1564,1955-08-28 13:39:24,0, ,37.4,27.16,20.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5680,1561,1955-07-16 07:07:17,0, ,37.65,27.26,40.0,No,1,Ayhan ve Di?.1981,MS,6.8,1,Ayhan ve Di?.1981
5681,1560,1955-06-26 21:12:35,0, ,41.11,33.33,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5682,1558,1955-05-31 01:04:18,0, ,36.0,26.0,15.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5683,1548,1955-01-09 04:31:30,0, ,38.5,43.9,30.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5684,1545,1954-11-23 23:22:54,0, ,35.89,27.6,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5685,1543,1954-11-07 22:52:56,0, ,40.25,40.03,20.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5686,1540,1954-10-26 10:34:29,0, ,40.56,27.52,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5687,1539,1954-10-24 23:37:19,0, ,40.46,27.53,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5688,1538,1954-10-24 00:44:36,0, ,40.0,40.0,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5689,1535,1954-09-04 04:19:23,0, ,36.63,27.1,160.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5690,1534,1954-08-25 02:01:28,0, ,37.29,29.96,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5691,1533,1954-08-20 22:50:11,0, ,37.5,27.0,15.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5692,1532,1954-08-19 21:03:29,0, ,41.21,36.41,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5693,1528,1954-08-05 20:39:15,0, ,35.88,27.44,40.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5694,1523,1954-06-11 11:25:41,0, ,41.69,44.33,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5695,1522,1954-06-05 19:56:00,0, ,39.8,41.3,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5696,1520,1954-05-01 23:31:00,2,No Second data,37.8,27.0,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5697,1519,1954-05-01 20:53:35,0, ,37.81,26.95,54.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5698,1518,1954-05-01 15:24:59,0, ,37.79,27.07,42.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5699,1517,1954-05-01 14:58:18,0, ,37.7,27.0,26.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5700,1515,1954-04-08 04:18:07,0, ,37.27,29.53,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5701,1514,1954-03-28 04:47:52,0, ,39.03,40.97,10.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5702,1513,1954-03-27 14:13:46,0, ,38.8,41.5,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5703,1512,1954-03-23 12:58:53,0, ,40.58,27.12,10.0,No,3,Alsan ve Di?.1975,MS,5.1,3,Alsan ve Di?.1975
5704,1509,1954-02-22 18:09:21,0, ,35.8,27.5,15.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5705,1508,1954-01-02 01:13:41,0, ,36.98,27.12,140.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5706,1507,1953-12-20 17:56:18,0, ,36.5,26.7,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5707,1506,1953-12-15 18:25:11,0, ,39.0,41.5,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5708,1505,1953-12-15 16:40:27,0, ,39.61,41.08,40.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5709,1504,1953-12-13 19:38:08,0, ,41.16,33.81,50.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5710,1503,1953-12-05 20:14:26,0, ,36.5,26.8,15.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5711,1499,1953-10-20 05:36:55,0, ,41.93,40.79,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5712,1497,1953-10-14 20:13:58,0, ,38.7,41.9,30.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5713,1496,1953-10-08 10:26:59,0, ,40.02,38.37,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5714,1493,1953-09-07 03:59:04,0, ,41.09,33.01,40.0,No,1,Ayhan ve Di?.1981,MS,6.0,1,Ayhan ve Di?.1981
5715,1487,1953-07-22 15:09:38,0, ,39.24,28.43,10.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5716,1483,1953-06-19 18:43:00,0, ,38.01,38.24,15.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5717,1482,1953-06-18 05:44:12,0, ,41.8,26.55,30.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5718,1481,1953-06-03 16:05:31,0, ,40.28,28.53,20.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5719,1479,1953-05-14 13:00:24,0, ,38.7,26.5,24.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5720,1478,1953-05-02 18:37:44,0, ,38.51,26.55,60.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5721,1477,1953-05-02 10:06:43,0, ,38.7,26.5,25.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5722,1476,1953-05-02 05:41:56,0, ,38.48,26.67,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5723,1475,1953-05-01 20:06:45,0, ,38.41,26.75,70.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5724,1472,1953-04-17 21:50:15,0, ,37.6,27.6,16.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5725,1471,1953-04-13 23:15:18,0, ,38.0,27.0,5.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5726,1468,1953-04-01 01:47:38,0, ,39.97,27.45,20.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5727,1467,1953-03-31 18:24:00,2,No Second data,40.1,27.3,15.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5728,1465,1953-03-26 15:10:30,0, ,39.94,27.48,10.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5729,1464,1953-03-24 21:17:36,0, ,37.02,37.0,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5730,1463,1953-03-24 20:20:01,0, ,40.0,27.4,12.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5731,1461,1953-03-23 05:22:48,0, ,39.37,41.28,50.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5732,1460,1953-03-22 13:17:01,0, ,40.0,27.3,26.0,No,1,Ayhan ve Di?.1981,MS,4.2,1,Ayhan ve Di?.1981
5733,1459,1953-03-19 21:13:58,0, ,39.88,27.35,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5734,1458,1953-03-19 12:53:04,0, ,40.1,27.3,48.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5735,1457,1953-03-18 23:28:55,0, ,40.0,27.4,30.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5736,1456,1953-03-18 22:28:00,0, ,40.0,27.4,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5737,1455,1953-03-18 21:18:10,0, ,39.96,27.59,30.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5738,1454,1953-03-18 20:34:55,0, ,40.02,27.83,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5739,1453,1953-03-18 20:20:03,0, ,40.0,27.4,30.0,No,6,Kalafat ve Di?.2011,MS,5.0,6,Kalafat ve Di?.2011
5740,1452,1953-03-18 19:06:16,0, ,39.99,27.36,10.0,No,1,Ayhan ve Di?.1981,MS,7.2,1,Ayhan ve Di?.1981
5741,1447,1953-02-14 20:52:30,0, ,38.5,43.6,20.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5742,1446,1953-02-14 08:43:18,0, ,35.68,26.9,100.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5743,1443,1953-02-01 18:36:36,0, ,38.4,45.1,20.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5744,1442,1953-01-12 09:31:06,0, ,36.0,28.0,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5745,1440,1953-01-01 10:17:22,0, ,35.68,26.13,40.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5746,1437,1952-12-31 14:48:53,0, ,35.75,25.95,80.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5747,1434,1952-10-22 17:00:48,0, ,37.25,35.65,70.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5748,1433,1952-10-22 04:15:03,0, ,36.83,27.6,40.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5749,1430,1952-10-03 11:30:18,0, ,41.3,43.6,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5750,1429,1952-09-30 02:50:44,0, ,38.91,44.09,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5751,1428,1952-09-29 08:56:47,0, ,41.24,43.97,10.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5752,1427,1952-09-23 20:30:56,0, ,36.9,29.58,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5753,1426,1952-09-15 19:29:00,2,No Second data,37.6,27.6,32.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5754,1425,1952-09-03 13:47:42,0, ,39.0,43.0,12.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5755,1422,1952-06-13 16:15:58,0, ,41.38,44.06,10.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5756,1420,1952-06-09 14:48:39,0, ,36.83,27.64,20.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5757,1418,1952-04-09 08:34:35,0, ,37.8,26.9,10.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5758,1417,1952-04-04 11:36:20,0, ,41.2,43.89,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5759,1414,1952-03-19 01:27:28,0, ,39.6,28.64,40.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5760,1413,1952-03-13 06:30:01,0, ,41.02,28.14,11.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5761,1411,1952-01-26 02:50:00,2,No Second data,39.1,26.9,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5762,1410,1952-01-22 23:15:00,2,No Second data,40.8,30.4,15.0,No,23,UNS,MS,4.3,23,UNS
5763,1409,1952-01-03 06:03:55,0, ,39.95,41.67,40.0,No,1,Ayhan ve Di?.1981,MS,5.8,1,Ayhan ve Di?.1981
5764,1408,1951-12-13 20:46:03,0, ,40.06,26.2,50.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5765,1407,1951-11-05 13:43:54,0, ,36.0,29.0,10.0,Yes,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5766,1404,1951-09-15 22:52:13,0, ,40.15,28.02,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5767,1402,1951-08-14 20:23:12,0, ,40.82,33.23,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5768,1401,1951-08-14 18:46:07,0, ,41.08,33.18,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5769,1400,1951-08-13 22:58:52,0, ,41.09,33.27,80.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5770,1399,1951-08-13 18:33:34,0, ,40.88,32.87,10.0,No,3,Alsan ve Di?.1975,MS,6.9,3,Alsan ve Di?.1975
5771,1398,1951-08-08 08:40:41,0, ,35.95,31.15,40.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
